source_file,Date,HomeTeam,AwayTeam,Inning,Top/Bottom,Outs,Balls,Strikes,PAofInning,PitchofPA,Pitcher,PitcherTeam,PitcherThrows,Batter,BatterTeam,PitchCall,KorBB,AutoPitchType,TaggedPitchType,RelSpeed,SpinRate,InducedVertBreak,HorzBreak,PlateLocSide,PlateLocHeight,PlayResult,TaggedHitType,ExitSpeed,Angle,Direction,Distance
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,0,0,0,4,1,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,,Changeup,Changeup,82.2,1700.0,6.4,-15.7,-0.07,2.52,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,2,0,0,4,2,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,FoulBall,,Sinker,Sinker,91.5,2193.0,7.7,-12.0,0.58,2.84,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,0,0,0,4,3,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,,Sinker,Sinker,90.2,2132.0,10.3,-10.9,0.25,3.26,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,1,0,0,4,4,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,BallCalled,,Sinker,Sinker,91.3,2036.0,9.6,-14.8,0.27,2.26,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,1,0,0,4,5,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,,Slider,Slider,77.8,2459.0,1.3,4.7,-0.54,2.21,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,2,0,0,5,1,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,FoulBall,,Sinker,Sinker,88.2,2236.0,7.5,-13.3,-0.83,2.52,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,0,0,0,5,2,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,,Sinker,Sinker,89.7,2204.0,6.9,-10.4,-0.65,2.61,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,1,0,0,5,3,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,StrikeCalled,,Slider,Slider,81.1,2376.0,2.3,7.3,0.57,3.41,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,0,0,0,5,4,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,StrikeCalled,,Changeup,Changeup,81.8,1722.0,13.6,-14.2,-1.02,2.74,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,1,0,0,5,5,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,Strikeout,Sinker,Sinker,90.6,2291.0,6.7,-11.3,0.14,2.36,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,2,0,0,1,1,"Ortiz, Caleb",OAK_COL,Right,"Carter, Alex",OAK_COL,StrikeCalled,,Changeup,Changeup,82.5,1757.0,7.5,-16.1,-0.76,2.75,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,2,0,0,1,2,"Ortiz, Caleb",OAK_COL,Right,"Carter, Alex",OAK_COL,StrikeCalled,,Sinker,Sinker,89.2,2185.0,4.4,-15.1,0.39,1.61,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,0,0,0,1,3,"Ortiz, Caleb",OAK_COL,Right,"Carter, Alex",OAK_COL,BallCalled,,Four-Seam,Four-Seam,91.4,2273.0,11.6,-3.4,-0.77,3.05,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,2,0,0,1,4,"Ortiz, Caleb",OAK_COL,Right,"Carter, Alex",OAK_COL,StrikeCalled,,Changeup,Changeup,84.2,1756.0,7.7,-12.6,-1.06,2.8,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,2,0,0,2,1,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,FoulBall,,Four-Seam,Four-Seam,93.2,2029.0,16.6,-6.8,-1.46,3.38,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,2,0,0,2,2,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,StrikeCalled,,Sinker,Sinker,87.7,2105.0,10.0,-10.0,0.23,2.61,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,1,0,0,2,3,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,StrikeSwinging,,Changeup,Changeup,84.2,1587.0,10.1,-12.4,0.0,1.75,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,1,0,0,2,4,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,BallCalled,,Sinker,Sinker,90.8,2224.0,6.6,-15.4,0.8,2.1,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,1,0,0,2,5,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,FoulBall,,Slider,Slider,80.0,2359.0,1.4,6.6,-1.01,3.82,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,1,0,0,2,6,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,StrikeSwinging,,Four-Seam,Four-Seam,92.7,2269.0,17.7,-7.0,-0.77,2.03,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,0,0,0,3,1,"Foster, Owen",RIV_WAV,Right,"Carter, Alex",OAK_COL,BallCalled,,Changeup,Changeup,86.8,1674.0,14.3,-17.2,0.91,2.24,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,2,0,0,3,2,"Foster, Owen",RIV_WAV,Right,"Carter, Alex",OAK_COL,FoulBall,,Slider,Slider,80.1,2471.0,-0.9,6.9,1.68,2.67,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,0,0,0,3,3,"Foster, Owen",RIV_WAV,Right,"Carter, Alex",OAK_COL,BallCalled,,Changeup,Changeup,85.4,1773.0,11.9,-12.8,-0.4,1.91,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,0,0,0,3,4,"Foster, Owen",RIV_WAV,Right,"Carter, Alex",OAK_COL,BallCalled,Walk,Changeup,Changeup,82.3,1977.0,3.4,-15.6,0.78,3.05,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,2,0,0,4,1,"Monroe, Jake",OAK_COL,Right,"Sullivan, Noah",OAK_COL,FoulBall,,Slider,Slider,79.7,2443.0,3.4,3.4,0.81,3.07,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,0,0,0,4,2,"Monroe, Jake",OAK_COL,Right,"Sullivan, Noah",OAK_COL,StrikeCalled,,Four-Seam,Four-Seam,94.1,2179.0,19.7,-5.2,0.74,1.77,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,2,0,0,4,3,"Monroe, Jake",OAK_COL,Right,"Sullivan, Noah",OAK_COL,StrikeCalled,,Changeup,Changeup,83.2,1787.0,10.6,-13.8,-0.61,2.09,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,0,0,0,4,4,"Monroe, Jake",OAK_COL,Right,"Sullivan, Noah",OAK_COL,StrikeSwinging,Strikeout,Changeup,Changeup,82.9,1891.0,9.3,-11.9,0.1,3.21,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,2,0,0,5,1,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,FoulBall,,Sinker,Sinker,89.9,2382.0,9.9,-15.4,0.7,2.76,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,0,0,0,5,2,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,BallCalled,,Slider,Slider,78.2,2302.0,2.8,6.5,0.92,1.9,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,0,0,0,5,3,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeCalled,,Four-Seam,Four-Seam,91.0,2312.0,16.2,-6.8,-0.75,3.01,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Bottom,0,0,0,5,4,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeSwinging,Strikeout,Sinker,Sinker,94.5,2261.0,5.2,-11.1,-0.4,2.96,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,1,0,0,1,1,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,StrikeCalled,,Four-Seam,Four-Seam,90.5,2418.0,14.4,-6.0,-0.54,3.52,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,0,0,0,1,2,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,InPlay,,Slider,Slider,77.2,2292.0,1.9,7.9,-1.42,2.09,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,0,0,0,2,1,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,StrikeCalled,,Four-Seam,Four-Seam,92.7,2299.0,15.4,-5.5,-0.97,2.11,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,0,0,0,2,2,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,BallCalled,,Four-Seam,Four-Seam,90.9,2299.0,15.7,-8.3,-0.67,2.09,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,2,0,0,2,3,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,StrikeSwinging,,Four-Seam,Four-Seam,92.2,2231.0,18.4,-9.8,1.57,2.17,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,2,0,0,3,1,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,FoulBall,,Sinker,Sinker,91.5,2216.0,7.8,-9.9,0.11,3.7,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,0,0,0,3,2,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,FoulBall,,Four-Seam,Four-Seam,92.4,2096.0,20.4,-6.9,-0.09,1.09,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,1,0,0,3,3,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,BallCalled,,Sinker,Sinker,90.4,2150.0,8.4,-12.7,0.84,2.23,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,1,0,0,3,4,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,StrikeCalled,,Sinker,Sinker,90.1,2044.0,7.9,-12.5,-1.53,3.23,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,2,0,0,3,5,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,BallCalled,,Slider,Slider,81.0,2319.0,3.7,6.0,0.75,2.56,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,0,0,0,3,6,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,InPlay,,Sinker,Sinker,89.5,2224.0,6.8,-11.3,-0.57,1.9,Double,GroundBall,76.5,21.3,-31.3,209.0
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,1,0,0,4,1,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,BallCalled,,Changeup,Changeup,82.9,1964.0,6.4,-12.4,0.34,3.01,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,0,0,0,4,2,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeCalled,,Slider,Slider,79.2,2548.0,1.3,5.7,1.42,2.32,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,1,0,0,4,3,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,FoulBall,,Slider,Slider,81.3,2341.0,4.3,8.7,1.28,2.12,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,0,0,0,4,4,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeSwinging,,Changeup,Changeup,84.8,1789.0,6.8,-10.2,-1.32,2.41,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,0,0,0,4,5,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeSwinging,,Four-Seam,Four-Seam,92.7,2413.0,17.6,-9.7,0.12,2.63,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,2,0,0,5,1,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,FoulBall,,Sinker,Sinker,89.7,2030.0,10.2,-16.6,0.29,3.54,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,0,0,0,5,2,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,FoulBall,,Changeup,Changeup,84.4,1809.0,7.2,-12.6,0.35,2.99,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,1,0,0,5,3,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,BallCalled,,Sinker,Sinker,91.7,2243.0,9.4,-13.3,0.15,2.6,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,1,0,0,5,4,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,StrikeSwinging,,Slider,Slider,79.6,2200.0,-0.2,8.6,-1.19,3.74,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Top,0,0,0,5,5,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,StrikeCalled,,Slider,Slider,77.3,2416.0,3.1,9.7,-1.73,1.46,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,1,0,0,1,1,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,FoulBall,,Four-Seam,Four-Seam,91.1,2188.0,17.2,-5.4,-0.55,2.44,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,0,0,0,1,2,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,BallCalled,Walk,Sinker,Sinker,89.6,2063.0,7.1,-10.8,1.33,0.37,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,0,0,0,2,1,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,FoulBall,,Four-Seam,Four-Seam,90.0,2268.0,19.1,-5.4,0.84,2.99,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,1,0,0,2,2,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeCalled,,Slider,Slider,79.7,2498.0,4.6,8.3,0.77,2.22,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,2,0,0,2,3,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeSwinging,Strikeout,Changeup,Changeup,82.1,1790.0,6.4,-10.9,-1.07,2.66,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,1,0,0,3,1,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeSwinging,,Slider,Slider,83.4,2508.0,6.7,6.2,1.25,2.46,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,0,0,0,3,2,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeSwinging,,Sinker,Sinker,90.0,2229.0,13.5,-15.8,-1.02,2.66,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,1,0,0,3,3,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeCalled,,Slider,Slider,78.5,2495.0,5.2,7.9,0.35,1.93,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,1,0,0,3,4,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,FoulBall,,Four-Seam,Four-Seam,90.1,2070.0,12.8,-7.7,-0.22,2.19,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,1,0,0,3,5,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeCalled,,Four-Seam,Four-Seam,89.9,2489.0,16.4,-6.6,0.84,1.41,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,1,0,0,3,6,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeSwinging,Strikeout,Changeup,Changeup,83.4,1615.0,8.7,-18.2,0.27,2.43,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,2,0,0,4,1,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeSwinging,,Four-Seam,Four-Seam,91.2,2105.0,13.2,-6.7,0.37,3.32,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,1,0,0,4,2,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeCalled,,Sinker,Sinker,91.8,2156.0,7.7,-12.4,1.12,2.54,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,1,0,0,4,3,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,BallCalled,,Sinker,Sinker,91.4,2032.0,6.8,-12.2,-0.25,2.82,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,0,0,0,4,4,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,InPlay,,Four-Seam,Four-Seam,89.9,2379.0,14.4,-5.6,0.04,2.22,Single,GroundBall,65.3,27.0,0.2,131.0
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,0,0,0,5,1,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeCalled,,Slider,Slider,79.9,2434.0,2.8,11.4,-0.6,3.0,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,1,0,0,5,2,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeSwinging,,Slider,Slider,82.2,2221.0,2.8,7.6,-0.33,2.4,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,0,0,0,5,3,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,FoulBall,,Slider,Slider,80.4,2418.0,-0.7,8.8,-0.42,2.16,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,1,0,0,5,4,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeCalled,,Four-Seam,Four-Seam,94.8,2212.0,17.6,-5.3,-0.81,2.35,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,4,Bottom,0,0,0,5,5,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,BallCalled,Walk,Four-Seam,Four-Seam,91.9,2018.0,15.7,-9.0,0.56,2.58,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,1,0,0,1,1,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,BallCalled,,Changeup,Changeup,84.2,1737.0,7.3,-14.0,1.01,1.84,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,0,0,0,1,2,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,FoulBall,,Four-Seam,Four-Seam,92.5,2061.0,14.1,-5.7,-0.68,3.12,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,2,0,0,1,3,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeCalled,,Slider,Slider,79.3,2497.0,2.7,7.4,0.42,2.66,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,0,0,0,1,4,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeCalled,,Slider,Slider,79.1,2595.0,2.1,9.0,1.04,2.65,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,0,0,0,1,5,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeCalled,,Sinker,Sinker,89.4,2358.0,6.7,-16.2,-0.56,3.07,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,0,0,0,1,6,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,InPlay,,Sinker,Sinker,90.6,2014.0,8.5,-11.6,0.54,2.42,Out,Popup,91.6,-25.4,-16.2,317.0
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,0,0,0,2,1,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeSwinging,,Changeup,Changeup,83.7,1911.0,12.2,-8.6,0.29,2.14,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,2,0,0,2,2,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeCalled,,Four-Seam,Four-Seam,92.4,2349.0,12.0,-7.0,-0.87,2.52,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,1,0,0,2,3,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeCalled,,Changeup,Changeup,83.8,1843.0,9.3,-9.5,-0.35,2.32,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,0,0,0,3,1,"Monroe, Jake",OAK_COL,Right,"Carter, Alex",OAK_COL,FoulBall,,Four-Seam,Four-Seam,91.9,2277.0,17.0,-5.1,-1.81,2.71,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,2,0,0,3,2,"Monroe, Jake",OAK_COL,Right,"Carter, Alex",OAK_COL,FoulBall,,Four-Seam,Four-Seam,91.7,2177.0,17.0,-4.8,-1.36,1.67,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,2,0,0,3,3,"Monroe, Jake",OAK_COL,Right,"Carter, Alex",OAK_COL,StrikeSwinging,,Sinker,Sinker,91.2,2261.0,12.6,-15.3,-1.15,3.58,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,2,0,0,3,4,"Monroe, Jake",OAK_COL,Right,"Carter, Alex",OAK_COL,FoulBall,,Slider,Slider,77.8,2317.0,4.0,3.4,0.35,1.97,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,2,0,0,3,5,"Monroe, Jake",OAK_COL,Right,"Carter, Alex",OAK_COL,StrikeSwinging,,Sinker,Sinker,91.5,2053.0,8.2,-15.1,0.24,1.68,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,2,0,0,3,6,"Monroe, Jake",OAK_COL,Right,"Carter, Alex",OAK_COL,InPlay,,Four-Seam,Four-Seam,94.4,2094.0,13.2,-10.4,0.43,2.57,Double,LineDrive,75.3,-9.0,-4.8,185.0
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,2,0,0,4,1,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,BallCalled,,Sinker,Sinker,90.1,1982.0,6.6,-13.0,1.13,1.71,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,2,0,0,4,2,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,InPlay,,Sinker,Sinker,90.9,2216.0,4.4,-12.6,-0.83,3.22,Out,Popup,99.4,-8.5,-3.7,232.0
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,0,0,0,5,1,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeCalled,,Sinker,Sinker,89.6,2233.0,8.1,-15.6,-0.04,2.11,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,1,0,0,5,2,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeSwinging,,Changeup,Changeup,83.3,1796.0,9.6,-13.6,0.27,2.87,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,1,0,0,5,3,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeSwinging,,Four-Seam,Four-Seam,90.4,2393.0,17.4,-7.0,-0.91,3.13,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Top,1,0,0,5,4,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeSwinging,,Slider,Slider,80.4,2447.0,1.9,5.0,0.29,3.48,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Bottom,0,0,0,1,1,"Monroe, Jake",OAK_COL,Right,"Sullivan, Noah",OAK_COL,BallCalled,,Sinker,Sinker,88.8,2193.0,8.1,-13.8,0.11,1.02,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Bottom,1,0,0,1,2,"Monroe, Jake",OAK_COL,Right,"Sullivan, Noah",OAK_COL,StrikeSwinging,,Changeup,Changeup,83.0,1901.0,10.0,-13.3,-1.0,2.59,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Bottom,1,0,0,1,3,"Monroe, Jake",OAK_COL,Right,"Sullivan, Noah",OAK_COL,BallCalled,Walk,Sinker,Sinker,90.5,2307.0,10.0,-7.0,-1.02,1.03,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,5,Bottom,0,0,0,2,1,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,FoulBall,,Sinker,Sinker,87.4,1787.0,11.9,-17.4,0.26,2.72,,,,,,
